vid_id,chunk_id,text
videoJJY6nYKTCSg,3,"Interiorly, these are connected just posterior to the colon mela.
 The cut is made on a low-powered setting to avoid loss of olfaction or transection through
 the contralateral side.
 The flap is carefully elevated from the mucoparachondrial plane.
 This is taken back to the sphenoid rostrum and then placed into the nasal pharynx during
 the remainder of the case.
 A reverse flap is then prepared.
 Care septum is divided from the side of the nasal septal flap.
 Care is taken not to perforate the contralateral mucosa, which is carefully raised posteriorly
 to the sphenoid before being transected and brought forward along the exposed left-sided
 cartilage."
videoJJY6nYKTCSg,4,"lateral mucosa, which is carefully raised posteriorly to the sphenoid before being
 transected and brought forward along the exposed left-sided cartilage. Two sutures are used to
 secure the flap in place before a wide sphenoidotomy is performed using a combination of
 kerosene rondeurs to expose the sinus, followed by the use of a high-speed drill with a 4-millimeter
 coarse diamond drill bit to shave down the sphenoid septations and the sphenoid rostrum.
 Thank you for watching."
videoJJY6nYKTCSg,5,followed by the use of a high-speed drill with a 4mm coarse diamond drill bit to shave down the sphenoid septations and the sphenoid rostrum.
videoJJY6nYKTCSg,6,"the paraclival ICAs should proximal control become necessary. Once an adequately widened
 corridor has been made, the cellar face is carefully drilled and the bone removed.
 The plenum sphenoidale is exposed but performing lateral osteotomies bilaterally
 from the medial optico-carotid recess up to the anterior plenum osteotomy.
 This is determined based on individual tumor characteristics preoperatively
 and then confirmed with image guidance intraoperatively.
 Once thinned with an irrigating drill, the bone of the middle clanoid,
 paracellar carotids, and optic canals can be carefully elevated with a kerosene
 ronjour and removed. Here's an anatomic dissection depicting the extradural exposure
 up to the level of the optic canals. Intradurally, the ophthalmic artery can be seen to take off just
 distal to the dural ring from the internal carotid artery. The origin of this artery
 can be seen to be the dural ring from the internal carotid artery. The origin of this artery can
 be highly variable and may arise superior or superior medially along the ICA as well as laterally.
 Generally, it is not advisable to make bites with the kerosene.
 When a vascular injury has occurred, the"
videoJJY6nYKTCSg,7,"Generally, it is not advisable to make bites with the kerosene.
 When a vascular injury has occurred, the first and most important step is to secure visualization
 with the endoscope by pulling it out of the stream of blood."
videoJJY6nYKTCSg,8,
videoJJY6nYKTCSg,9,in large.
videoJJY6nYKTCSg,10,suctions and irrigation to clear the field sufficiently to identify and compress the source of
videoJJY6nYKTCSg,11,"bleeding, such as with a cotinoid. Prior to attempting to repair the injury, additional
 bone fragments are removed so as not to impede access to the source of bleeding. Bipolar electrocautery
 was then used to secure the avulsed artery. Once the major arterial bleeding is controlled,
 the field is cleared of blood to ensure appropriate orientation before proceeding.
 Surgifoam and additional use of bipolar are used to address residual minor bleeding."
videoJJY6nYKTCSg,12,Surgifoam and additional use of bipolar are used to address residual minor bleeding.
videoJJY6nYKTCSg,13,
videoJJY6nYKTCSg,14,
videoJJY6nYKTCSg,15,"The pre-chiasmatic dura is opened sharply with curved scissors, exposing tumor immediately.
 Using a feather blade, the optic canal dura up to the medial falciform ligament is opened
 by a transecting upward and laterally.
 Traveling in this direction reduces the risk of optic nerve injury.
 The tumor is centrally debulked and evolved dura removed sequentially to allow for the
 eventual identification of the optic chiasm.
 Superior hypophyseal vessels are seen encased in tumor.
 The proximal left optic nerve is decompressed, but tumor remains adherent along the right
 optic nerve and the anterior cerebral arteries are not yet seen.
 The anterior margin of the tumor is then debulked and tumor is found to be very adherent to
 the invaded frontal lobe.
 The right ovatory tract is nicely visualized here.
 After further debulking,"
videoJJY6nYKTCSg,16,"endocyanin green fluorescent endoscopy is used to identify the left A2,
 which is adherent to tumor. In order to follow the"
videoJJY6nYKTCSg,17,"is used to identify the left A2, which is adherent to tumor. In order to follow the"
videoJJY6nYKTCSg,18,"back to the ACOM and identify the right A2, tumor is carefully dissected off of
 the superior margin of the chiasm. Unfortunately, the right A1-A2 junction
 is not readily visualized. Here's an anatomic dissection depicting the
 relative relationship of the ACA vessels and the chiasm under normal
 circumstances. Tumor is dissected sharply off the anticipatory"
videoJJY6nYKTCSg,19,"dissection, depicting the relative relationship of the ACA vessels and the chiasm under normal
 circumstances. Tumor is dissected sharply off the anticipated location of the A1-A2 junction,
 but the wall is lacerated in the process. As before, visualization is secured and a suction
 is used to control the site of bleeding. Cotinoids are placed over exposed CSF spaces to minimize
 blood extravasation. A spot weld technique was planned, but the vessel was poorly visualized,
 and so a clip was placed in an attempt to secure the bleeding site. Unfortunately,
 the bulk of the tumor made clipping unsuccessful, and a spot weld was performed using bipolar cautery."
videoJJY6nYKTCSg,20,"light. Unfortunately, the bulk of the tumor made clipping unsuccessful, and a spot weld
 was performed using bipolar cautery. Additional tumor was debulked, but given the extent of
 tumor adherence, it was decided that a cuff of tumor would be left on the proximal A2s
 to avoid further risk to the vasculature. The distal A2s are visualized and confirmed
 to be patent using fluoroscopy and Doppler. Foreclosure"
videoJJY6nYKTCSg,21,"are visualized and confirmed to be patent using fluoroscopy and Doppler.
 For closure, a duragin inlay was tucked carefully within the dura as much as possible,
 but this was limited by tumor persistence.
 A fasciae latae graft was harvested for additional layering over the defect,
 followed by a nasal septal flap.
 Surge of cell was applied along the nasal septal flap margins,"
videoJJY6nYKTCSg,22,"graft was harvested for additional layering over the defect, followed by a nasal septal flap.
 Surge of cell was applied along the nasal septal flap margins, and gel foam and mirror cells were
 packed into the cavity. Post-operative MRI demonstrated expected tumor residual, but good
 optic"
videoJJY6nYKTCSg,23,"and gel foam and mirror cells were packed into the cavity.
 Postoperative MRI demonstrated expected tumor residual,
 but good optic nerve decompression.
 Formal angiography demonstrated complete loss
 of the right ophthalmic artery.
 The right A2 was stenotic, but patent.
 Postoperatively, the patient's vision remained stable,
 but did not improve.
 After 24 hours of a mean arterial pressure floor of 85"
videoJJY6nYKTCSg,24,"Post-operatively, the patient's vision remained stable, but did not improve.
 After 24 hours of a mean arterial pressure floor of 85 and high-dose steroids, she was
 ultimately transferred out of the ICU and eventually to rehab at her neurological baseline.
 Pathology was a WHO grade 1 meningioma.
 Her residual will be observed.
 Vascular injuries are a complication that is best approached via avoidance.
 Careful inspection of vessel takeoffs and trajectory in conjunction with thoughtful
 consideration of the goals of surgery in the context of patient age and quality of life
 are recommended when a high-risk lesion is surgically approached."
EdYL_U1O2ss,0,
EdYL_U1O2ss,1,"imaging studies included a CT scan of the abdomen which revealed a one
 centimeter mass in the neck of the pancreas just above the pancreatic duct"
EdYL_U1O2ss,2,Patient underwent preoperative pancreatic stenting to help in identifying the pancreatic duct during laparoscopy.
EdYL_U1O2ss,3,"Plain abdominal x-ray on the day of surgery showed that the pancreatic duct stent was in place.
 Under general anesthesia, the pancreatic duct stent was in place."
EdYL_U1O2ss,4,"4 ports were used as shown.
 The greater curvature of the stomach is mobilized using a 5 mm ligature to expose the pancreas."
EdYL_U1O2ss,5,"surface of the stomach from the pancreas. The stomach is anchored to the anterior abdominal
 wall using a 2 of proline suture on a keet needle."
EdYL_U1O2ss,6,"using a laparoscopic 10 millimeter ultrasound probe
 the mass"
EdYL_U1O2ss,7,"Two clips are placed over the area of dissection and the ultrasound repeated to confirm position
 of the mass.
 The ultrasound shows that the pancreatic duct"
EdYL_U1O2ss,8,"The ultrasound shows that the pancreatic duct stent is posterior superior and the two clips are anterior inferior to the mass.
 Dissection is continued until the anterior surface of the mass is exposed.
 Once the mass is exposed, a silk stitch is placed to help in elevating it off the pancreatic duct."
EdYL_U1O2ss,9,"Dissection is then continued posteriorly and on the sides.
 When approaching the presumed location of the pancreatic duct, two clips are placed under the mass and the mass is excised with endo scissors.
 This is done to prevent thermal injury to the pancreatic duct."
EdYL_U1O2ss,10,pancreatic duct. The specimen is retrieved using an endobacillus.
EdYL_U1O2ss,11,"The specimen is retrieved using an endobag and sent for histopathological examination.
 Fibrin glue is used to seal the raw pancreatic surface.
 The stomach is released from the anterior abdominal wall and is sealed."
EdYL_U1O2ss,12,The stomach is released from the anterior abdominal wall and a size 10 JP drain is placed under the stomach.
EdYL_U1O2ss,13,
EdYL_U1O2ss,14,
EdYL_U1O2ss,15,Post-operative abdominal x-ray showed a hemoclip lying over the pancreatic duct stent.
EdYL_U1O2ss,16,Post-operative abdominal x-ray showed a hemoclip lying over the pancreatic duct stent.
EdYL_U1O2ss,17,"15 minutes later, it was 7.6 and 20 minutes later, it was 7.4 microunits per milliliter,
 confirming removal of insulin-producing pancreatic tumor."
EdYL_U1O2ss,18,"On post-operative day 1, the random insulin level was 4 microunits per milliliter.
 The C-peptide level was 0.8 nanograms per milliliter.
 The pro-insulin level was 4.3 picomoles per liter.
 The glucose levels were within normal limits, and pathology of the mass showed an insulinoma.
 The patient was discharged from the hospital on post-operative day 3, and the GP drain was removed 10 days after."
vxsbsJNbQr0,0,"was identified. Because elevation with saline was not satisfactory, mucosectomy could not
 be performed and it was decided to proceed to ESD.
 Before resection, perform thorough evaluation and delineation of the lesion with indigo
 carmine dye spraying. This lesion is slightly elevated and classified as a type 2b lesion
 according to Paris classification. Once you recognize the margins of the lesion,"
vxsbsJNbQr0,1,"This lesion is slightly elevated and classified as a type 2b lesion according to Paris classification.
 Once you recognize the margins of the lesion, mark the periphery of the polyp with an APC probe using the coagulation mode."
vxsbsJNbQr0,2,"Now, inject the gelifundine solution, which contains some methylene blue, into the submucosal space to separate the lesion from the muscular layer.
 At this point, a transparent cap is attached to the tip of the endoscope."
